house_id,source_dataset,timestamp,date,slot_index,aggregate,active_appliance_count,burst_event_count,is_weekend,is_observed_point,is_imputed_point,is_unresolved_point,is_clipped_point,imputed_ratio,clipped_points
refit_5,refit,2013-12-28 23:30:00,2013-12-28,94,917.9,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-28 23:45:00,2013-12-28,95,248.94262295081967,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 00:00:00,2013-12-29,0,240.515873015873,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 00:15:00,2013-12-29,1,251.85,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 00:30:00,2013-12-29,2,227.31147540983608,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 00:45:00,2013-12-29,3,260.6825396825397,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 01:00:00,2013-12-29,4,219.11607142857144,0.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 01:15:00,2013-12-29,5,240.734375,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 01:30:00,2013-12-29,6,233.46666666666667,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 01:45:00,2013-12-29,7,237.2972972972973,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 02:00:00,2013-12-29,8,248.8556701030928,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 02:15:00,2013-12-29,9,267.96078431372547,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 02:30:00,2013-12-29,10,252.00884955752213,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 02:45:00,2013-12-29,11,270.7631578947368,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 03:00:00,2013-12-29,12,272.9612403100775,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 03:15:00,2013-12-29,13,241.18487394957984,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 03:30:00,2013-12-29,14,261.5357142857143,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 03:45:00,2013-12-29,15,219.28571428571428,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 04:00:00,2013-12-29,16,256.76785714285717,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 04:15:00,2013-12-29,17,224.31451612903223,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 04:30:00,2013-12-29,18,240.36111111111111,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 04:45:00,2013-12-29,19,223.6216216216216,0.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 05:00:00,2013-12-29,20,397.8225806451613,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 05:15:00,2013-12-29,21,359.55371900826447,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 05:30:00,2013-12-29,22,347.36893203883494,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 05:45:00,2013-12-29,23,335.65,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 06:00:00,2013-12-29,24,320.4424778761062,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 06:15:00,2013-12-29,25,347.6136363636364,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 06:30:00,2013-12-29,26,313.82300884955754,0.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 06:45:00,2013-12-29,27,602.7352941176471,2.0,1.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 07:00:00,2013-12-29,28,325.62393162393164,0.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 07:15:00,2013-12-29,29,373.31666666666666,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 07:30:00,2013-12-29,30,325.51666666666665,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 07:45:00,2013-12-29,31,359.9453125,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 08:00:00,2013-12-29,32,338.85714285714283,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 08:15:00,2013-12-29,33,338.72972972972974,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 08:30:00,2013-12-29,34,350.74107142857144,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 08:45:00,2013-12-29,35,419.76,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 09:00:00,2013-12-29,36,1363.165137614679,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 09:15:00,2013-12-29,37,2738.423076923077,4.0,5.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 09:30:00,2013-12-29,38,4935.1908396946565,5.0,1.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 09:45:00,2013-12-29,39,3436.3440860215055,6.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 10:00:00,2013-12-29,40,2806.576923076923,4.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 10:15:00,2013-12-29,41,2771.0877192982457,4.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 10:30:00,2013-12-29,42,2303.339805825243,4.0,3.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 10:45:00,2013-12-29,43,3137.238532110092,4.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 11:00:00,2013-12-29,44,1122.6363636363635,4.0,3.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 11:15:00,2013-12-29,45,547.7476635514018,4.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 11:30:00,2013-12-29,46,504.6542056074766,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 11:45:00,2013-12-29,47,476.45871559633025,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 12:00:00,2013-12-29,48,525.5840707964602,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 12:15:00,2013-12-29,49,1734.5643564356435,4.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 12:30:00,2013-12-29,50,2470.146788990826,4.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 12:45:00,2013-12-29,51,1989.018867924528,5.0,4.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 13:00:00,2013-12-29,52,1538.5049504950496,4.0,3.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 13:15:00,2013-12-29,53,725.9090909090909,4.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 13:30:00,2013-12-29,54,1714.119266055046,3.0,1.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 13:45:00,2013-12-29,55,3409.9266055045873,6.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 14:00:00,2013-12-29,56,2507.3653846153848,6.0,1.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 14:15:00,2013-12-29,57,2119.2359550561796,5.0,4.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 14:30:00,2013-12-29,58,1356.7173913043478,6.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 14:45:00,2013-12-29,59,1428.1836734693877,4.0,1.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 15:00:00,2013-12-29,60,3015.237623762376,5.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 15:15:00,2013-12-29,61,2044.8235294117649,5.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 15:30:00,2013-12-29,62,1118.2727272727273,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 15:45:00,2013-12-29,63,945.0188679245284,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 16:00:00,2013-12-29,64,1967.4526315789471,5.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 16:15:00,2013-12-29,65,3038.8673469387754,4.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 16:30:00,2013-12-29,66,1076.8125,5.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 16:45:00,2013-12-29,67,1927.9333333333336,7.0,3.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 17:00:00,2013-12-29,68,840.9553571428571,4.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 17:15:00,2013-12-29,69,953.3490566037736,4.0,1.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 17:30:00,2013-12-29,70,855.070796460177,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 17:45:00,2013-12-29,71,2833.17,5.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 18:00:00,2013-12-29,72,5417.828828828829,5.0,1.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 18:15:00,2013-12-29,73,4027.048076923077,4.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 18:30:00,2013-12-29,74,3397.8958333333335,5.0,1.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 18:45:00,2013-12-29,75,1143.364406779661,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 19:00:00,2013-12-29,76,1024.513274336283,4.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 19:15:00,2013-12-29,77,1383.2413793103449,4.0,2.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 19:30:00,2013-12-29,78,905.7698412698412,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 19:45:00,2013-12-29,79,886.3716814159292,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 20:00:00,2013-12-29,80,906.3571428571428,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 20:15:00,2013-12-29,81,902.3611111111112,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 20:30:00,2013-12-29,82,884.5416666666666,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 20:45:00,2013-12-29,83,882.8888888888889,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 21:00:00,2013-12-29,84,798.6181818181818,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 21:15:00,2013-12-29,85,799.4234234234234,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 21:30:00,2013-12-29,86,819.1196581196581,3.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 21:45:00,2013-12-29,87,826.6320754716982,3.0,1.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 22:00:00,2013-12-29,88,785.2264150943396,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 22:15:00,2013-12-29,89,524.2796610169491,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 22:30:00,2013-12-29,90,384.9913793103448,2.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 22:45:00,2013-12-29,91,356.86407766990294,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 23:00:00,2013-12-29,92,351.05,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 23:15:00,2013-12-29,93,328.8053097345133,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 23:30:00,2013-12-29,94,287.89,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-29 23:45:00,2013-12-29,95,273.8085106382979,1.0,0.0,1,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 00:00:00,2013-12-30,0,297.33663366336634,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 00:15:00,2013-12-30,1,257.98230088495575,0.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 00:30:00,2013-12-30,2,345.9,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 00:45:00,2013-12-30,3,272.651376146789,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 01:00:00,2013-12-30,4,281.16,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 01:15:00,2013-12-30,5,263.62626262626264,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 01:30:00,2013-12-30,6,261.54901960784315,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 01:45:00,2013-12-30,7,243.4787234042553,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 02:00:00,2013-12-30,8,249.6822429906542,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 02:15:00,2013-12-30,9,235.5391304347826,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 02:30:00,2013-12-30,10,282.963963963964,2.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 02:45:00,2013-12-30,11,262.09090909090907,2.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 03:00:00,2013-12-30,12,254.1818181818182,2.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 03:15:00,2013-12-30,13,268.66964285714283,2.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 03:30:00,2013-12-30,14,257.949494949495,2.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 03:45:00,2013-12-30,15,265.93693693693695,2.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 04:00:00,2013-12-30,16,260.42201834862385,2.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 04:15:00,2013-12-30,17,479.4,2.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 04:30:00,2013-12-30,18,301.47058823529414,0.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 04:45:00,2013-12-30,19,357.25233644859816,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 05:00:00,2013-12-30,20,351.2826086956522,0.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 05:15:00,2013-12-30,21,384.90625,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 05:30:00,2013-12-30,22,340.8541666666667,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 05:45:00,2013-12-30,23,370.84090909090907,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 06:00:00,2013-12-30,24,415.4583333333333,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 06:15:00,2013-12-30,25,464.1730769230769,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 06:30:00,2013-12-30,26,411.64130434782606,0.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 06:45:00,2013-12-30,27,465.1711711711712,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 07:00:00,2013-12-30,28,677.9711538461538,1.0,1.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 07:15:00,2013-12-30,29,382.3173076923077,1.0,0.0,0,1,0,0,0,0.0,0
refit_5,refit,2013-12-30 07:30:00,2013-12-30,30,359.7083333333333,1.0,0.0,0,1,0,0,0,0.0,0
